question_id,stage,sub_category,answer
Q0027,통증 양상,quality,날카롭게 찌릅니다.
Q0027,통증 양상,quality,저린 느낌이 계속 있어요.
Q0027,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0027,통증 양상,quality,욱신욱신 아파요.
Q0028,통증 양상,quality,허리가 쑤시고 아파요
Q0028,통증 양상,quality,다리가 찌릿찌릿 저려요
Q0028,통증 양상,quality,목이 뻐근하고 무거운 느낌이에요
Q0028,통증 양상,quality,발이 화끈거리고 타는 듯 아파요
Q0028,통증 양상,quality,무릎이 묵직하게 아파요
Q0028,통증 양상,quality,손가락이 날카롭게 찌르는 것처럼 아파요
Q0028,통증 양상,quality,다리가 저린 느낌이에요
Q0028,통증 양상,quality,전기 오는 것처럼 찌릿해요
Q0028,통증 양상,quality,발목이 욱신욱신 아파요
Q0028,통증 양상,quality,무릎이 시큰시큰 아파요
Q0028,통증 양상,quality,쿡쿡 쑤십니다.
Q0028,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0028,통증 양상,quality,찌릿찌릿 저려요.
Q0028,통증 양상,quality,뻐근하고 무거워요.
Q0028,통증 양상,quality,화끈거리고 타는 듯해요.
Q0028,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0028,통증 양상,quality,날카롭게 찌릅니다.
Q0028,통증 양상,quality,저린 느낌이 계속 있어요.
Q0028,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0028,통증 양상,quality,욱신욱신 아파요.
Q0029,통증 양상,quality,허리가 쑤시고 아파요
Q0029,통증 양상,quality,다리가 찌릿찌릿 저려요
Q0029,통증 양상,quality,목이 뻐근하고 무거운 느낌이에요
Q0029,통증 양상,quality,발이 화끈거리고 타는 듯 아파요
Q0029,통증 양상,quality,무릎이 묵직하게 아파요
Q0029,통증 양상,quality,손가락이 날카롭게 찌르는 것처럼 아파요
Q0029,통증 양상,quality,다리가 저린 느낌이에요
Q0029,통증 양상,quality,전기 오는 것처럼 찌릿해요
Q0029,통증 양상,quality,발목이 욱신욱신 아파요
Q0029,통증 양상,quality,무릎이 시큰시큰 아파요
Q0029,통증 양상,quality,쿡쿡 쑤십니다.
Q0029,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0029,통증 양상,quality,찌릿찌릿 저려요.
Q0029,통증 양상,quality,뻐근하고 무거워요.
Q0029,통증 양상,quality,화끈거리고 타는 듯해요.
Q0029,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0029,통증 양상,quality,날카롭게 찌릅니다.
Q0029,통증 양상,quality,저린 느낌이 계속 있어요.
Q0029,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0029,통증 양상,quality,욱신욱신 아파요.
Q0030,통증 양상,quality,허리가 쑤시고 아파요
Q0030,통증 양상,quality,다리가 찌릿찌릿 저려요
Q0030,통증 양상,quality,목이 뻐근하고 무거운 느낌이에요
Q0030,통증 양상,quality,발이 화끈거리고 타는 듯 아파요
Q0030,통증 양상,quality,무릎이 묵직하게 아파요
Q0030,통증 양상,quality,손가락이 날카롭게 찌르는 것처럼 아파요
Q0030,통증 양상,quality,다리가 저린 느낌이에요
Q0030,통증 양상,quality,전기 오는 것처럼 찌릿해요
Q0030,통증 양상,quality,발목이 욱신욱신 아파요
Q0030,통증 양상,quality,무릎이 시큰시큰 아파요
Q0030,통증 양상,quality,쿡쿡 쑤십니다.
Q0030,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0030,통증 양상,quality,찌릿찌릿 저려요.
Q0030,통증 양상,quality,뻐근하고 무거워요.
Q0030,통증 양상,quality,화끈거리고 타는 듯해요.
Q0030,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0030,통증 양상,quality,날카롭게 찌릅니다.
Q0030,통증 양상,quality,저린 느낌이 계속 있어요.
Q0030,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0030,통증 양상,quality,욱신욱신 아파요.
Q0031,통증 양상,general,"네, 그렇습니다."
Q0031,통증 양상,general,"아니요, 그렇지는 않습니다."
Q0031,통증 양상,general,잘 모르겠습니다.
Q0031,통증 양상,general,가끔 그렇습니다.
Q0031,통증 양상,general,요즘 더 심해졌습니다.
Q0031,통증 양상,general,전보다 나아졌습니다.
Q0032,통증 양상,quality,쿡쿡 쑤십니다.
Q0032,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0032,통증 양상,quality,찌릿찌릿 저려요.
Q0032,통증 양상,quality,뻐근하고 무거워요.
Q0032,통증 양상,quality,화끈거리고 타는 듯해요.
Q0032,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0032,통증 양상,quality,날카롭게 찌릅니다.
Q0032,통증 양상,quality,저린 느낌이 계속 있어요.
Q0032,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0032,통증 양상,quality,욱신욱신 아파요.
Q0032,통증 양상,quality,시큰시큰합니다.
Q0032,통증 양상,quality,당기는 통증입니다.
Q0032,통증 양상,quality,따갑고 쓰라립니다.
Q0032,통증 양상,quality,시리고 차가운 느낌입니다.
Q0032,통증 양상,quality,쥐어짜는 느낌이에요.
Q0033,통증 양상,quality,턱관절이 아프고 시리고 찌릿찌릿해요.
Q0033,통증 양상,quality,허리부터 오른쪽 허벅지와 종아리 뒤쪽으로 뻐근하고 당겨요.
Q0033,통증 양상,quality,쿡쿡 쑤십니다.
Q0033,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0033,통증 양상,quality,찌릿찌릿 저려요.
Q0033,통증 양상,quality,뻐근하고 무거워요.
Q0033,통증 양상,quality,화끈거리고 타는 듯해요.
Q0033,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0033,통증 양상,quality,날카롭게 찌릅니다.
Q0033,통증 양상,quality,저린 느낌이 계속 있어요.
Q0033,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0033,통증 양상,quality,욱신욱신 아파요.
Q0033,통증 양상,quality,시큰시큰합니다.
Q0033,통증 양상,quality,당기는 통증입니다.
Q0033,통증 양상,quality,따갑고 쓰라립니다.
Q0033,통증 양상,quality,시리고 차가운 느낌입니다.
Q0033,통증 양상,quality,쥐어짜는 느낌이에요.
Q0034,통증 양상,quality,턱관절이 아프고 시리고 찌릿찌릿해요.
Q0034,통증 양상,quality,허리부터 오른쪽 허벅지와 종아리 뒤쪽으로 뻐근하고 당겨요.
Q0034,통증 양상,quality,쿡쿡 쑤십니다.
Q0034,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0034,통증 양상,quality,찌릿찌릿 저려요.
Q0034,통증 양상,quality,뻐근하고 무거워요.
Q0034,통증 양상,quality,화끈거리고 타는 듯해요.
Q0034,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0034,통증 양상,quality,날카롭게 찌릅니다.
Q0034,통증 양상,quality,저린 느낌이 계속 있어요.
Q0034,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0034,통증 양상,quality,욱신욱신 아파요.
Q0034,통증 양상,quality,시큰시큰합니다.
Q0034,통증 양상,quality,당기는 통증입니다.
Q0034,통증 양상,quality,따갑고 쓰라립니다.
Q0034,통증 양상,quality,시리고 차가운 느낌입니다.
Q0034,통증 양상,quality,쥐어짜는 느낌이에요.
Q0035,통증 양상,quality,턱관절이 아프고 시리고 찌릿찌릿해요.
Q0035,통증 양상,quality,허리부터 오른쪽 허벅지와 종아리 뒤쪽으로 뻐근하고 당겨요.
Q0035,통증 양상,quality,쿡쿡 쑤십니다.
Q0035,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0035,통증 양상,quality,찌릿찌릿 저려요.
Q0035,통증 양상,quality,뻐근하고 무거워요.
Q0035,통증 양상,quality,화끈거리고 타는 듯해요.
Q0035,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0035,통증 양상,quality,날카롭게 찌릅니다.
Q0035,통증 양상,quality,저린 느낌이 계속 있어요.
Q0035,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0035,통증 양상,quality,욱신욱신 아파요.
Q0035,통증 양상,quality,시큰시큰합니다.
Q0035,통증 양상,quality,당기는 통증입니다.
Q0035,통증 양상,quality,따갑고 쓰라립니다.
Q0035,통증 양상,quality,시리고 차가운 느낌입니다.
Q0035,통증 양상,quality,쥐어짜는 느낌이에요.
Q0036,통증 양상,quality,턱관절이 아프고 시리고 찌릿찌릿해요.
Q0036,통증 양상,quality,허리부터 오른쪽 허벅지와 종아리 뒤쪽으로 뻐근하고 당겨요.
Q0036,통증 양상,quality,쿡쿡 쑤십니다.
Q0036,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0036,통증 양상,quality,찌릿찌릿 저려요.
Q0036,통증 양상,quality,뻐근하고 무거워요.
Q0036,통증 양상,quality,화끈거리고 타는 듯해요.
Q0036,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0036,통증 양상,quality,날카롭게 찌릅니다.
Q0036,통증 양상,quality,저린 느낌이 계속 있어요.
Q0036,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0036,통증 양상,quality,욱신욱신 아파요.
Q0036,통증 양상,quality,시큰시큰합니다.
Q0036,통증 양상,quality,당기는 통증입니다.
Q0036,통증 양상,quality,따갑고 쓰라립니다.
Q0036,통증 양상,quality,시리고 차가운 느낌입니다.
Q0036,통증 양상,quality,쥐어짜는 느낌이에요.
Q0037,통증 양상,quality,턱관절이 아프고 시리고 찌릿찌릿해요.
Q0037,통증 양상,quality,허리부터 오른쪽 허벅지와 종아리 뒤쪽으로 뻐근하고 당겨요.
Q0037,통증 양상,quality,쿡쿡 쑤십니다.
Q0037,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0037,통증 양상,quality,찌릿찌릿 저려요.
Q0037,통증 양상,quality,뻐근하고 무거워요.
Q0037,통증 양상,quality,화끈거리고 타는 듯해요.
Q0037,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0037,통증 양상,quality,날카롭게 찌릅니다.
Q0037,통증 양상,quality,저린 느낌이 계속 있어요.
Q0037,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0037,통증 양상,quality,욱신욱신 아파요.
Q0037,통증 양상,quality,시큰시큰합니다.
Q0037,통증 양상,quality,당기는 통증입니다.
Q0037,통증 양상,quality,따갑고 쓰라립니다.
Q0037,통증 양상,quality,시리고 차가운 느낌입니다.
Q0037,통증 양상,quality,쥐어짜는 느낌이에요.
Q0039,통증 유발/완화 요인,sensory_trigger,걸으면 더 아파요
Q0039,통증 유발/완화 요인,sensory_trigger,움직이면 아파요
Q0039,통증 유발/완화 요인,sensory_trigger,앉아 있으면 더 아파요
Q0039,통증 유발/완화 요인,sensory_trigger,오래 서 있으면 아파요
Q0039,통증 유발/완화 요인,sensory_trigger,활동하면 통증이 심해져요
Q0039,통증 유발/완화 요인,sensory_trigger,가만히 있으면 괜찮아요
Q0039,통증 유발/완화 요인,sensory_trigger,누우면 좀 괜찮아요
Q0039,통증 유발/완화 요인,sensory_trigger,움직이면 조금 나아져요
Q0039,통증 유발/완화 요인,sensory_trigger,가만히 있을 때 저려요.
Q0039,통증 유발/완화 요인,sensory_trigger,걸어 다닐 때 저립니다.
Q0039,통증 유발/완화 요인,sensory_trigger,앉아 있으면 다리가 저려요.
Q0039,통증 유발/완화 요인,sensory_trigger,서 있으면 발이 저립니다.
Q0039,통증 유발/완화 요인,sensory_trigger,누워 있으면 저림이 줄어요.
Q0039,통증 유발/완화 요인,sensory_trigger,움직이면 저림이 덜합니다.
Q0039,통증 유발/완화 요인,sensory_trigger,오래 걸으면 저림이 심해져요.
Q0039,통증 유발/완화 요인,sensory_trigger,가만히 있어도 계속 저립니다.
Q0039,통증 유발/완화 요인,sensory_trigger,저림은 없어요.
Q0039,통증 유발/완화 요인,sensory_trigger,가끔만 저립니다.
Q0040,통증 유발/완화 요인,sensory_trigger,걸으면 더 아파요
Q0040,통증 유발/완화 요인,sensory_trigger,움직이면 아파요
Q0040,통증 유발/완화 요인,sensory_trigger,앉아 있으면 더 아파요
Q0040,통증 유발/완화 요인,sensory_trigger,오래 서 있으면 아파요
Q0040,통증 유발/완화 요인,sensory_trigger,활동하면 통증이 심해져요
Q0040,통증 유발/완화 요인,sensory_trigger,가만히 있으면 괜찮아요
Q0040,통증 유발/완화 요인,sensory_trigger,누우면 좀 괜찮아요
Q0040,통증 유발/완화 요인,sensory_trigger,움직이면 조금 나아져요
Q0040,통증 유발/완화 요인,sensory_trigger,가만히 있을 때 저려요.
Q0040,통증 유발/완화 요인,sensory_trigger,걸어 다닐 때 저립니다.
Q0040,통증 유발/완화 요인,sensory_trigger,앉아 있으면 다리가 저려요.
Q0040,통증 유발/완화 요인,sensory_trigger,서 있으면 발이 저립니다.
Q0040,통증 유발/완화 요인,sensory_trigger,누워 있으면 저림이 줄어요.
Q0040,통증 유발/완화 요인,sensory_trigger,움직이면 저림이 덜합니다.
Q0040,통증 유발/완화 요인,sensory_trigger,오래 걸으면 저림이 심해져요.
Q0040,통증 유발/완화 요인,sensory_trigger,가만히 있어도 계속 저립니다.
Q0040,통증 유발/완화 요인,sensory_trigger,저림은 없어요.
Q0040,통증 유발/완화 요인,sensory_trigger,가끔만 저립니다.
Q0041,통증 유발/완화 요인,trigger_posture,걸으면 더 아파요
Q0041,통증 유발/완화 요인,trigger_posture,움직이면 아파요
Q0041,통증 유발/완화 요인,trigger_posture,앉아 있으면 더 아파요
Q0041,통증 유발/완화 요인,trigger_posture,오래 서 있으면 아파요
Q0041,통증 유발/완화 요인,trigger_posture,활동하면 통증이 심해져요
Q0041,통증 유발/완화 요인,trigger_posture,가만히 있으면 괜찮아요
Q0041,통증 유발/완화 요인,trigger_posture,누우면 좀 괜찮아요
Q0041,통증 유발/완화 요인,trigger_posture,움직이면 조금 나아져요
Q0041,통증 유발/완화 요인,trigger_posture,앉아 있으면 더 아픕니다.
Q0041,통증 유발/완화 요인,trigger_posture,오래 서 있으면 심해져요.
Q0041,통증 유발/완화 요인,trigger_posture,걸으면 더 아파요.
Q0041,통증 유발/완화 요인,trigger_posture,계단 내려갈 때 아픕니다.
Q0041,통증 유발/완화 요인,trigger_posture,허리를 숙이면 통증이 올라와요.
Q0041,통증 유발/완화 요인,trigger_posture,허리를 펴면 조금 편합니다.
Q0041,통증 유발/완화 요인,trigger_posture,누우면 좀 괜찮아져요.
Q0041,통증 유발/완화 요인,trigger_posture,가만히 있으면 괜찮아요.
Q0041,통증 유발/완화 요인,trigger_posture,움직이면 더 아파요.
Q0041,통증 유발/완화 요인,trigger_posture,기침하면 허리까지 울립니다.
Q0041,통증 유발/완화 요인,trigger_posture,고개를 돌리면 목이 아픕니다.
Q0041,통증 유발/완화 요인,trigger_posture,팔을 올리면 어깨가 아파요.
Q0042,통증 유발/완화 요인,trigger_posture,걸으면 더 아파요
